date,META,days_since_last_high,DGS1MO,DGS2,DGS10,T10Y2Y,BAMLC0A1CAAA,VIXCLS,DTWEXBGS,DEXJPUS,VIXCLS_cat,day_of_week_cat,T10Y2Y_binary
2022-06-22,155.85000610351562,199.0,0.98,3.06,3.16,0.1,0.69,28.95,120.5232,136.05,high_vol,2,0
2022-06-23,158.75,200.0,1.12,3.01,3.09,0.08,0.7,29.05,120.7646,134.72,high_vol,3,0
2022-06-24,170.16000366210938,201.0,1.19,3.04,3.13,0.09,0.67,27.23,120.4897,135.22,high_vol,4,1
2022-06-27,169.49000549316406,202.0,1.16,3.08,3.2,0.12,0.66,26.95,120.1789,135.26,high_vol,0,1
2022-06-28,160.67999267578125,203.0,1.12,3.1,3.2,0.1,0.68,28.36,120.6254,136.19,high_vol,1,0
2022-06-29,163.94000244140625,204.0,1.12,3.06,3.1,0.04,0.68,28.16,120.9689,136.5,high_vol,2,0
2022-06-30,161.25,205.0,1.28,2.92,2.98,0.06,0.71,28.71,120.9718,135.69,high_vol,3,1
2022-07-01,160.02999877929688,206.0,1.27,2.84,2.88,0.04,0.71,26.7,121.5123,135.09,high_vol,4,0
2022-07-05,168.19000244140625,207.0,1.33,2.82,2.82,0.0,0.74,27.54,122.6276,135.72,high_vol,1,0
2022-07-06,169.77000427246094,208.0,1.36,2.97,2.93,-0.04,0.71,26.73,123.0165,135.66,high_vol,2,0
2022-07-07,172.19000244140625,209.0,1.55,3.03,3.01,-0.02,0.67,26.08,122.7336,135.99,high_vol,3,1
2022-07-08,170.8800048828125,210.0,1.57,3.12,3.09,-0.03,0.64,24.64,122.4724,136.16,med_vol,4,0
2022-07-11,162.8800048828125,211.0,1.58,3.07,2.99,-0.08,0.65,26.17,123.3062,137.29,high_vol,0,0
2022-07-12,163.27000427246094,212.0,1.63,3.03,2.96,-0.07,0.65,27.29,123.4612,136.68,high_vol,1,1
2022-07-13,163.49000549316406,213.0,1.78,3.13,2.91,-0.22,0.64,26.82,123.293,137.34,high_vol,2,0
2022-07-14,158.0500030517578,214.0,1.99,3.15,2.96,-0.19,0.65,26.4,124.0717,138.94,high_vol,3,1
2022-07-15,164.6999969482422,215.0,1.98,3.13,2.93,-0.2,0.63,24.23,123.4842,138.57,med_vol,4,0
2022-07-18,167.22999572753906,216.0,1.96,3.15,2.96,-0.19,0.6,25.3,122.78,138.23,high_vol,0,1
2022-07-19,175.77999877929688,217.0,1.93,3.23,3.01,-0.22,0.6,24.5,122.4922,137.94,med_vol,1,0
2022-07-20,183.08999633789062,218.0,1.92,3.25,3.04,-0.21,0.58,23.88,122.6096,138.16,med_vol,2,1
2022-07-21,183.1699981689453,219.0,2.15,3.1,2.91,-0.19,0.58,23.11,122.9169,137.94,med_vol,3,1
2022-07-22,169.27000427246094,220.0,2.15,2.98,2.77,-0.21,0.6,23.03,122.4643,136.12,med_vol,4,0
2022-07-25,166.64999389648438,221.0,2.14,3.0,2.81,-0.19,0.62,23.36,122.4721,136.72,med_vol,0,1
2022-07-26,159.14999389648438,222.0,2.17,3.02,2.81,-0.21,0.63,24.69,122.7698,136.62,med_vol,1,0
2022-07-27,169.5800018310547,223.0,2.14,2.96,2.78,-0.18,0.61,23.24,122.8281,137.31,med_vol,2,1
2022-07-28,160.72000122070312,224.0,2.2,2.85,2.68,-0.17,0.6,22.33,122.1267,134.45,med_vol,3,1
2022-07-29,159.10000610351562,225.0,2.22,2.89,2.67,-0.22,0.59,21.33,121.7793,133.25,med_vol,4,0
2022-08-01,159.92999267578125,226.0,2.22,2.9,2.6,-0.3,0.6,22.84,121.4218,131.8,med_vol,0,0
2022-08-02,160.19000244140625,227.0,2.22,3.06,2.75,-0.31,0.61,23.93,121.9609,132.32,med_vol,1,0
2022-08-03,168.8000030517578,228.0,2.2,3.1,2.73,-0.37,0.61,21.95,122.4002,134.18,med_vol,2,0
2022-08-04,170.57000732421875,229.0,2.19,3.03,2.68,-0.35,0.62,21.44,121.8436,133.28,med_vol,3,1
2022-08-05,167.11000061035156,230.0,2.21,3.24,2.83,-0.41,0.62,21.15,122.33,135.33,med_vol,4,0
2022-08-08,170.25,231.0,2.23,3.21,2.77,-0.44,0.62,21.29,121.8887,134.73,med_vol,0,0
2022-08-09,168.52999877929688,232.0,2.23,3.28,2.8,-0.48,0.64,21.77,121.8719,134.95,med_vol,1,0
2022-08-10,178.33999633789062,233.0,2.24,3.23,2.78,-0.45,0.61,19.74,120.7648,132.58,med_vol,2,1
2022-08-11,177.49000549316406,234.0,2.24,3.23,2.87,-0.36,0.58,20.2,120.7281,132.66,med_vol,3,1
2022-08-12,180.5,235.0,2.23,3.25,2.84,-0.41,0.57,19.53,121.0272,133.57,med_vol,4,0
2022-08-15,180.88999938964844,236.0,2.27,3.2,2.79,-0.41,0.58,19.95,121.4382,133.13,med_vol,0,0
2022-08-16,179.47000122070312,237.0,2.26,3.25,2.82,-0.43,0.57,19.69,121.6889,134.38,med_vol,1,0
2022-08-17,174.85000610351562,238.0,2.22,3.28,2.89,-0.39,0.58,19.9,122.0802,135.4,med_vol,2,1
2022-08-18,174.66000366210938,239.0,2.23,3.22,2.88,-0.34,0.58,19.56,122.3722,135.29,med_vol,3,1
2022-08-19,167.9600067138672,240.0,2.23,3.25,2.98,-0.27,0.6,20.6,123.0596,137.01,med_vol,4,1
2022-08-22,163.0500030517578,241.0,2.27,3.32,3.03,-0.29,0.61,23.8,123.6123,137.57,med_vol,0,0
2022-08-23,161.11000061035156,242.0,2.28,3.29,3.05,-0.24,0.61,24.11,123.0617,136.36,med_vol,1,1
2022-08-24,163.25999450683594,243.0,2.29,3.36,3.11,-0.25,0.6,22.82,123.1136,136.92,med_vol,2,0
2022-08-25,168.77999877929688,244.0,2.42,3.35,3.03,-0.32,0.59,21.78,123.0645,136.83,med_vol,3,0
2022-08-26,161.77999877929688,245.0,2.39,3.37,3.04,-0.33,0.61,25.56,123.0709,137.07,high_vol,4,0
2022-08-29,159.1699981689453,246.0,2.45,3.42,3.12,-0.3,0.62,26.21,123.4739,138.74,high_vol,0,1
2022-08-30,157.16000366210938,247.0,2.43,3.46,3.11,-0.35,0.62,26.21,123.6893,138.73,high_vol,1,0
2022-08-31,162.92999267578125,248.0,2.4,3.45,3.15,-0.3,0.65,25.87,123.5407,138.69,high_vol,2,1
2022-09-01,165.36000061035156,249.0,2.53,3.51,3.26,-0.25,0.65,25.56,124.4045,139.93,high_vol,3,1
2022-09-02,160.32000732421875,250.0,2.49,3.4,3.2,-0.2,0.66,25.47,123.7771,140.03,high_vol,4,1
2022-09-06,158.5399932861328,251.0,2.44,3.5,3.33,-0.17,0.67,26.91,124.7719,142.95,high_vol,1,0
2022-09-07,160.38999938964844,252.0,2.3,3.45,3.27,-0.18,0.66,24.64,124.8457,144.39,med_vol,2,0
2022-09-08,162.05999755859375,253.0,2.57,3.48,3.29,-0.19,0.65,23.61,124.584,144.05,med_vol,3,0
2022-09-09,169.14999389648438,254.0,2.57,3.56,3.33,-0.23,0.63,22.79,123.7954,142.44,med_vol,4,0
2022-09-12,168.9600067138672,255.0,2.62,3.58,3.37,-0.21,0.62,23.87,123.3441,142.41,med_vol,0,1
2022-09-13,153.1300048828125,256.0,2.55,3.75,3.42,-0.33,0.63,27.27,124.4342,144.3,high_vol,1,0
2022-09-14,151.47000122070312,257.0,2.54,3.78,3.41,-0.37,0.62,26.16,124.4593,142.93,high_vol,2,0
2022-09-15,149.5500030517578,258.0,2.76,3.87,3.45,-0.42,0.61,26.27,124.8944,143.57,high_vol,3,0
2022-09-16,146.2899932861328,259.0,2.68,3.85,3.45,-0.4,0.62,26.3,124.8879,143.04,high_vol,4,1
2022-09-19,148.02000427246094,260.0,2.62,3.95,3.49,-0.46,0.62,25.76,125.0177,143.34,high_vol,0,0
2022-09-20,146.08999633789062,261.0,2.57,3.96,3.57,-0.39,0.63,27.16,125.1324,143.64,high_vol,1,1
2022-09-21,142.1199951171875,262.0,2.59,4.02,3.51,-0.51,0.62,27.99,125.7464,144.14,high_vol,2,0
2022-09-22,142.82000732421875,263.0,2.73,4.11,3.7,-0.41,0.63,27.35,126.1668,142.16,high_vol,3,1
2022-09-23,140.41000366210938,264.0,2.67,4.2,3.69,-0.51,0.65,29.92,127.2867,143.18,high_vol,4,0
2022-09-26,136.3699951171875,265.0,2.73,4.27,3.88,-0.39,0.68,32.26,128.4544,144.45,high_vol,0,1
2022-09-27,134.39999389648438,266.0,2.71,4.3,3.97,-0.33,0.72,32.6,128.4399,144.71,high_vol,1,1
2022-09-28,141.61000061035156,267.0,2.63,4.07,3.72,-0.35,0.74,30.18,128.0937,144.15,high_vol,2,0
2022-09-29,136.41000366210938,268.0,2.78,4.16,3.76,-0.4,0.76,31.84,127.5463,144.45,high_vol,3,0
2022-09-30,135.67999267578125,269.0,2.79,4.22,3.83,-0.39,0.73,31.62,127.5159,144.71,high_vol,4,1
2022-10-03,138.61000061035156,270.0,2.87,4.12,3.67,-0.45,0.7,30.1,127.0793,144.5,high_vol,0,0
2022-10-04,140.27999877929688,271.0,2.91,4.1,3.62,-0.48,0.66,29.07,126.184,144.32,high_vol,1,0
2022-10-05,138.97999572753906,272.0,2.89,4.15,3.76,-0.39,0.66,28.55,126.863,144.73,high_vol,2,1
2022-10-06,139.07000732421875,273.0,3.05,4.23,3.83,-0.4,0.65,30.52,127.2481,144.94,high_vol,3,0
2022-10-07,133.4499969482422,274.0,3.03,4.3,3.89,-0.41,0.66,31.36,127.3093,145.19,high_vol,4,0
2022-10-11,128.5399932861328,276.0,3.07,4.3,3.93,-0.37,0.72,33.63,127.6614,145.55,high_vol,1,0
2022-10-12,127.5,277.0,3.07,4.28,3.91,-0.37,0.74,33.57,128.1456,146.87,high_vol,2,0
2022-10-13,130.2899932861328,278.0,3.35,4.47,3.97,-0.5,0.72,31.94,127.7276,147.15,high_vol,3,0
2022-10-14,126.76000213623047,279.0,3.3,4.48,4.0,-0.48,0.71,32.02,128.3303,148.46,high_vol,4,1
2022-10-17,134.0399932861328,280.0,3.3,4.45,4.02,-0.43,0.71,31.37,127.6478,148.71,high_vol,0,1
2022-10-18,132.8000030517578,281.0,3.25,4.43,4.01,-0.42,0.69,30.5,127.9184,149.23,high_vol,1,1
2022-10-19,133.22999572753906,282.0,3.31,4.55,4.14,-0.41,0.7,30.76,128.3992,149.77,high_vol,2,1
2022-10-20,131.52999877929688,283.0,3.58,4.62,4.24,-0.38,0.68,29.98,128.0084,149.82,high_vol,3,1
2022-10-21,130.00999450683594,284.0,3.55,4.49,4.21,-0.28,0.68,29.69,127.6758,146.35,high_vol,4,1
2022-10-24,129.72000122070312,285.0,3.57,4.5,4.25,-0.25,0.66,29.85,128.0351,148.76,high_vol,0,1
2022-10-25,137.50999450683594,286.0,3.56,4.42,4.1,-0.32,0.66,28.46,127.384,147.85,high_vol,1,0
2022-10-26,129.82000732421875,287.0,3.54,4.39,4.04,-0.35,0.66,27.28,126.481,146.5,high_vol,2,0
2022-10-27,97.94000244140625,288.0,3.76,4.3,3.96,-0.34,0.64,27.39,126.7102,146.02,high_vol,3,1
2022-10-28,99.19999694824219,289.0,3.75,4.41,4.02,-0.39,0.64,25.75,127.2196,147.68,high_vol,4,0
2022-10-31,93.16000366210938,290.0,3.73,4.51,4.1,-0.41,0.63,25.88,127.6272,148.63,high_vol,0,0
2022-11-01,95.19999694824219,291.0,3.72,4.54,4.07,-0.47,0.63,25.81,127.4011,148.11,high_vol,1,0
2022-11-02,90.54000091552734,292.0,3.7,4.61,4.1,-0.51,0.62,25.86,127.3138,147.11,high_vol,2,0
2022-11-03,88.91000366210938,293.0,3.75,4.71,4.14,-0.57,0.64,25.3,128.1712,148.18,high_vol,3,0
2022-11-04,90.79000091552734,294.0,3.73,4.66,4.17,-0.49,0.62,24.55,127.149,147.22,med_vol,4,1
2022-11-07,96.72000122070312,295.0,3.78,4.72,4.22,-0.5,0.61,24.35,126.3098,146.64,med_vol,0,0
2022-11-08,96.47000122070312,296.0,3.66,4.67,4.14,-0.53,0.62,25.54,125.64,145.38,high_vol,1,0
2022-11-09,101.47000122070312,297.0,3.65,4.61,4.12,-0.49,0.62,26.09,125.9926,146.15,high_vol,2,1
2022-11-10,111.87000274658203,298.0,3.71,4.34,3.82,-0.52,0.59,23.53,124.7142,141.78,med_vol,3,0
2022-11-14,114.22000122070312,300.0,3.72,4.4,3.88,-0.52,0.56,23.73,123.4425,140.43,med_vol,0,0
2022-11-15,117.08000183105469,301.0,3.77,4.37,3.8,-0.57,0.55,24.54,123.0534,139.36,med_vol,1,0
2022-11-16,113.2300033569336,302.0,3.81,4.35,3.67,-0.68,0.56,24.11,123.2964,139.59,med_vol,2,0
2022-11-17,111.44999694824219,303.0,3.93,4.43,3.77,-0.66,0.55,23.93,123.9929,140.45,med_vol,3,1
2022-11-18,112.05000305175781,304.0,3.93,4.51,3.82,-0.69,0.53,23.12,123.8678,140.03,med_vol,4,0
2022-11-21,109.86000061035156,305.0,3.97,4.48,3.83,-0.65,0.53,22.36,124.7143,141.95,med_vol,0,1
2022-11-22,111.44000244140625,306.0,3.97,4.47,3.76,-0.71,0.53,21.29,124.251,141.29,med_vol,1,0
2022-11-23,112.23999786376953,307.0,4.12,4.46,3.71,-0.75,0.52,20.35,123.7739,139.76,med_vol,2,0
2022-11-25,111.41000366210938,308.0,4.16,4.42,3.68,-0.74,0.51,20.5,123.3547,139.21,med_vol,4,0
2022-11-28,108.77999877929688,309.0,4.11,4.46,3.69,-0.77,0.51,22.21,123.6181,138.67,med_vol,0,0
2022-11-29,109.45999908447266,310.0,4.08,4.48,3.75,-0.73,0.53,21.89,123.6703,138.28,med_vol,1,1
2022-11-30,118.0999984741211,311.0,4.07,4.38,3.68,-0.7,0.53,20.58,123.5276,139.31,med_vol,2,1
2022-12-01,120.44000244140625,312.0,4.04,4.25,3.53,-0.72,0.53,19.84,122.0147,135.55,med_vol,3,0
2022-12-02,123.48999786376953,313.0,3.91,4.28,3.51,-0.77,0.52,19.06,122.0218,134.89,med_vol,4,0
2022-12-05,122.43000030517578,314.0,3.93,4.41,3.6,-0.81,0.52,20.75,122.6511,136.55,med_vol,0,0
2022-12-06,114.12000274658203,315.0,3.87,4.34,3.51,-0.83,0.53,22.17,123.0319,136.67,med_vol,1,0
2022-12-07,113.93000030517578,316.0,3.79,4.26,3.42,-0.84,0.54,22.68,122.7716,136.57,med_vol,2,0
2022-12-08,115.33000183105469,317.0,3.75,4.31,3.48,-0.83,0.53,22.29,122.4275,136.45,med_vol,3,1
2022-12-09,115.9000015258789,318.0,3.81,4.33,3.57,-0.76,0.54,22.83,122.4343,136.4,med_vol,4,1
2022-12-12,114.70999908447266,319.0,3.86,4.39,3.61,-0.78,0.54,25.0,122.7861,137.47,high_vol,0,0
2022-12-13,120.1500015258789,320.0,3.89,4.22,3.51,-0.71,0.55,22.55,121.8644,135.14,med_vol,1,1
2022-12-14,121.58999633789062,321.0,3.91,4.23,3.49,-0.74,0.56,21.14,121.8391,134.95,med_vol,2,0
2022-12-15,116.1500015258789,322.0,3.95,4.23,3.44,-0.79,0.58,22.83,122.5684,137.92,med_vol,3,0
2022-12-16,119.43000030517578,323.0,3.94,4.17,3.48,-0.69,0.58,22.62,122.6647,136.55,med_vol,4,1
2022-12-19,114.4800033569336,324.0,3.95,4.25,3.57,-0.68,0.59,22.42,122.5438,136.87,med_vol,0,1
2022-12-20,117.08999633789062,325.0,3.89,4.25,3.69,-0.56,0.61,21.48,122.1502,131.08,med_vol,1,1
2022-12-21,119.76000213623047,326.0,3.9,4.21,3.68,-0.53,0.59,20.07,122.2965,132.36,med_vol,2,1
2022-12-22,117.12000274658203,327.0,3.8,4.24,3.67,-0.57,0.59,21.97,122.2525,132.34,med_vol,3,0
2022-12-23,118.04000091552734,328.0,3.8,4.31,3.75,-0.56,0.58,20.87,121.9843,132.78,med_vol,4,1
2022-12-27,116.87999725341797,329.0,3.87,4.32,3.84,-0.48,0.58,21.65,121.767,133.43,med_vol,1,1
2022-12-28,115.62000274658203,330.0,3.86,4.31,3.88,-0.43,0.6,22.14,122.02,134.27,med_vol,2,1
2022-12-29,120.26000213623047,331.0,4.04,4.34,3.83,-0.51,0.57,21.44,121.6713,133.16,med_vol,3,0
2022-12-30,120.33999633789062,332.0,4.12,4.41,3.88,-0.53,0.57,21.67,121.4392,131.81,med_vol,4,0
2023-01-03,124.73999786376953,333.0,4.17,4.4,3.79,-0.61,0.6,22.9,122.0844,130.83,med_vol,1,0
2023-01-04,127.37000274658203,334.0,4.2,4.36,3.69,-0.67,0.6,22.01,121.5108,132.0,med_vol,2,0
2023-01-05,126.94000244140625,335.0,4.3,4.45,3.71,-0.74,0.6,22.46,122.0786,133.57,med_vol,3,0
2023-01-06,130.02000427246094,336.0,4.32,4.24,3.55,-0.69,0.6,21.13,121.0814,132.21,med_vol,4,1
2023-01-09,129.47000122070312,337.0,4.37,4.19,3.53,-0.66,0.58,21.97,120.1403,131.58,med_vol,0,1
2023-01-10,132.99000549316406,338.0,4.41,4.24,3.61,-0.63,0.57,20.58,120.234,132.25,med_vol,1,1
2023-01-11,132.88999938964844,339.0,4.42,4.2,3.54,-0.66,0.56,21.09,120.1445,132.58,med_vol,2,0
2023-01-12,136.7100067138672,340.0,4.57,4.12,3.43,-0.69,0.55,18.83,119.4108,129.75,med_vol,3,0
2023-01-13,136.97999572753906,341.0,4.58,4.22,3.49,-0.73,0.55,18.35,119.1422,127.85,med_vol,4,0
2023-01-17,135.36000061035156,342.0,4.6,4.18,3.53,-0.65,0.54,19.36,119.2186,128.18,med_vol,1,0
2023-01-18,133.02000427246094,343.0,4.59,4.06,3.37,-0.69,0.55,20.34,119.08,128.45,med_vol,2,0
2023-01-19,136.14999389648438,344.0,4.69,4.09,3.39,-0.7,0.55,20.52,119.6033,128.48,med_vol,3,0
2023-01-20,139.3699951171875,345.0,4.69,4.14,3.48,-0.66,0.56,19.85,119.3588,129.97,med_vol,4,1
2023-01-23,143.27000427246094,346.0,4.69,4.21,3.52,-0.69,0.55,19.81,119.1671,130.69,med_vol,0,0
2023-01-24,143.13999938964844,347.0,4.7,4.12,3.46,-0.66,0.57,19.2,119.1174,130.07,med_vol,1,1
2023-01-25,141.5,348.0,4.67,4.11,3.46,-0.65,0.57,19.08,118.995,129.64,med_vol,2,1
2023-01-26,147.3000030517578,349.0,4.61,4.17,3.49,-0.68,0.55,18.73,119.0472,130.4,med_vol,3,0
2023-01-27,151.74000549316406,350.0,4.61,4.19,3.52,-0.67,0.55,18.51,118.9521,129.94,med_vol,4,1
2023-01-30,147.05999755859375,351.0,4.6,4.25,3.55,-0.7,0.55,19.94,118.9079,130.34,med_vol,0,0
2023-01-31,148.97000122070312,352.0,4.58,4.21,3.52,-0.69,0.56,19.4,118.991,130.17,med_vol,1,1
2023-02-01,153.1199951171875,353.0,4.59,4.09,3.39,-0.7,0.56,17.87,118.6396,129.27,med_vol,2,0
2023-02-02,188.77000427246094,354.0,4.62,4.09,3.4,-0.69,0.54,18.73,118.349,128.45,med_vol,3,1
2023-02-03,186.52999877929688,355.0,4.61,4.3,3.53,-0.77,0.54,18.33,119.5014,131.07,med_vol,4,0
2023-02-06,186.05999755859375,356.0,4.61,4.44,3.63,-0.81,0.55,19.43,120.5116,132.76,med_vol,0,0
2023-02-07,191.6199951171875,357.0,4.62,4.47,3.67,-0.8,0.55,18.66,120.3298,131.37,med_vol,1,1
2023-02-08,183.42999267578125,358.0,4.64,4.45,3.63,-0.82,0.56,19.63,120.139,131.27,med_vol,2,0
2023-02-09,177.9199981689453,359.0,4.66,4.48,3.67,-0.81,0.56,20.71,119.9785,130.98,med_vol,3,1
2023-02-10,174.14999389648438,360.0,4.66,4.5,3.74,-0.76,0.56,20.53,120.1531,131.5,med_vol,4,1
2023-02-13,179.42999267578125,361.0,4.66,4.52,3.72,-0.8,0.56,20.34,120.0145,132.71,med_vol,0,0
2023-02-14,179.47999572753906,362.0,4.63,4.6,3.77,-0.83,0.55,18.91,119.9601,133.05,med_vol,1,0
2023-02-15,177.16000366210938,363.0,4.64,4.62,3.81,-0.81,0.55,18.23,120.4926,134.22,med_vol,2,1
2023-02-16,172.44000244140625,364.0,4.66,4.62,3.86,-0.76,0.56,20.17,120.5069,133.95,med_vol,3,1
2023-02-17,172.8800048828125,365.0,4.64,4.6,3.82,-0.78,0.57,20.02,120.6023,134.21,med_vol,4,0
2023-02-21,172.0800018310547,366.0,4.63,4.67,3.95,-0.72,0.58,22.87,120.678,134.87,med_vol,1,0
2023-02-22,171.1199951171875,367.0,4.62,4.66,3.93,-0.73,0.57,22.29,120.8969,134.77,med_vol,2,0
2023-02-23,172.0399932861328,368.0,4.66,4.66,3.88,-0.78,0.57,21.14,121.141,134.8,med_vol,3,0
2023-02-24,170.38999938964844,369.0,4.68,4.78,3.95,-0.83,0.57,21.67,121.6297,136.36,med_vol,4,0
2023-02-27,169.5399932861328,370.0,4.67,4.78,3.92,-0.86,0.57,20.95,121.4656,136.18,med_vol,0,0
2023-02-28,174.94000244140625,371.0,4.65,4.81,3.92,-0.89,0.59,20.7,121.4062,136.09,med_vol,1,0
2023-03-01,173.4199981689453,372.0,4.67,4.89,4.01,-0.88,0.59,20.58,120.6971,135.82,med_vol,2,1
2023-03-02,174.52999877929688,373.0,4.75,4.89,4.08,-0.81,0.57,19.59,121.1949,136.84,med_vol,3,1
2023-03-03,185.25,374.0,4.75,4.86,3.97,-0.89,0.56,18.49,120.8468,136.09,med_vol,4,0
2023-03-06,184.89999389648438,375.0,4.75,4.89,3.98,-0.91,0.55,18.61,120.5776,135.93,med_vol,0,0
2023-03-07,184.50999450683594,376.0,4.8,5.0,3.97,-1.03,0.57,19.59,121.531,136.9,med_vol,1,0
2023-03-08,184.97000122070312,377.0,4.77,5.05,3.98,-1.07,0.58,19.11,121.5222,137.18,med_vol,2,0
2023-03-09,181.69000244140625,378.0,4.83,4.9,3.93,-0.97,0.59,22.61,121.5225,136.41,med_vol,3,1
2023-03-10,179.50999450683594,379.0,4.81,4.6,3.7,-0.9,0.63,24.8,121.2963,135.05,med_vol,4,1
2023-03-13,180.89999389648438,380.0,4.62,4.03,3.55,-0.48,0.69,26.52,120.9157,133.13,high_vol,0,1
2023-03-14,194.02000427246094,381.0,4.47,4.2,3.64,-0.56,0.67,23.73,121.052,134.33,med_vol,1,0
2023-03-15,197.75,382.0,4.23,3.93,3.51,-0.42,0.72,26.14,122.1149,132.81,high_vol,2,1
2023-03-16,204.92999267578125,383.0,4.22,4.14,3.56,-0.58,0.69,22.99,121.751,133.01,med_vol,3,0
2023-03-17,195.61000061035156,384.0,4.31,3.81,3.39,-0.42,0.68,25.51,121.5923,132.01,high_vol,4,1
2023-03-20,197.80999755859375,385.0,4.34,3.92,3.47,-0.45,0.67,24.15,121.0637,131.59,med_vol,0,0
2023-03-21,202.16000366210938,386.0,4.07,4.17,3.59,-0.58,0.63,21.38,120.9535,132.27,med_vol,1,0
2023-03-22,199.80999755859375,387.0,4.16,3.96,3.48,-0.48,0.61,22.26,120.6883,132.67,med_vol,2,1
2023-03-23,204.27999877929688,388.0,4.26,3.76,3.38,-0.38,0.63,22.61,119.8174,130.99,med_vol,3,1
2023-03-24,206.00999450683594,389.0,4.28,3.76,3.38,-0.38,0.63,21.74,120.5106,130.64,med_vol,4,0
2023-03-27,202.83999633789062,390.0,4.22,3.94,3.53,-0.41,0.63,20.6,120.3239,131.49,med_vol,0,0
2023-03-28,200.67999267578125,391.0,4.24,4.02,3.55,-0.47,0.62,19.97,119.7987,130.97,med_vol,1,0
2023-03-29,205.35000610351562,392.0,4.34,4.08,3.57,-0.51,0.61,19.12,119.8223,132.69,med_vol,2,0
2023-03-30,207.83999633789062,393.0,4.74,4.1,3.55,-0.55,0.58,19.02,119.5103,132.71,med_vol,3,0
2023-03-31,211.94000244140625,394.0,4.74,4.06,3.48,-0.58,0.57,18.7,119.4611,132.75,med_vol,4,0
2023-04-03,213.07000732421875,395.0,4.7,3.97,3.43,-0.54,0.57,18.55,119.4342,132.35,med_vol,0,1
2023-04-04,214.72000122070312,396.0,4.66,3.84,3.35,-0.49,0.58,19.0,119.2641,131.6,med_vol,1,1
2023-04-05,211.47999572753906,397.0,4.62,3.79,3.3,-0.49,0.59,19.08,119.4068,131.11,med_vol,2,0
2023-04-06,216.10000610351562,398.0,4.57,3.82,3.3,-0.52,0.59,18.4,119.4229,131.67,med_vol,3,0
2023-04-10,214.75,399.0,4.53,4.0,3.41,-0.59,0.59,18.97,119.8962,133.75,med_vol,0,0
2023-04-11,213.85000610351562,400.0,4.27,4.03,3.43,-0.6,0.57,19.1,119.6409,133.63,med_vol,1,0
2023-04-12,214.0,401.0,4.27,3.95,3.41,-0.54,0.56,19.09,119.1341,133.25,med_vol,2,1
2023-04-13,220.35000610351562,402.0,4.08,3.96,3.45,-0.51,0.57,17.8,118.5376,132.37,med_vol,3,1
2023-04-14,221.49000549316406,403.0,4.29,4.08,3.52,-0.56,0.55,17.07,118.983,133.74,med_vol,4,0
2023-04-17,218.86000061035156,404.0,4.09,4.18,3.6,-0.58,0.54,16.95,119.3981,134.51,med_vol,0,0
2023-04-18,217.88999938964844,405.0,3.89,4.19,3.58,-0.61,0.54,16.83,119.2345,134.11,med_vol,1,0
2023-04-19,215.6999969482422,406.0,3.95,4.24,3.6,-0.64,0.54,16.46,119.4377,134.79,med_vol,2,0
2023-04-20,213.07000732421875,407.0,3.4,4.14,3.54,-0.6,0.55,17.17,119.2525,134.1,med_vol,3,1
2023-04-21,212.88999938964844,408.0,3.36,4.17,3.57,-0.6,0.55,16.77,119.4472,134.28,med_vol,4,0
2023-04-24,212.7899932861328,409.0,3.54,4.12,3.52,-0.6,0.55,16.89,119.3486,134.41,med_vol,0,0
2023-04-25,207.5500030517578,410.0,4.11,3.86,3.4,-0.46,0.56,18.76,119.7551,133.96,med_vol,1,1
2023-04-26,209.39999389648438,411.0,3.91,3.9,3.43,-0.47,0.56,18.84,119.4758,133.72,med_vol,2,0
2023-04-27,238.55999755859375,412.0,4.27,4.07,3.53,-0.54,0.55,17.03,119.5754,134.04,med_vol,3,0
2023-04-28,240.32000732421875,413.0,4.35,4.04,3.44,-0.6,0.56,15.78,119.376,135.99,med_vol,4,0
2023-05-01,243.17999267578125,414.0,4.49,4.14,3.59,-0.55,0.57,16.08,119.5845,137.35,med_vol,0,0
2023-05-02,239.24000549316406,415.0,4.56,3.97,3.44,-0.53,0.58,17.78,119.7514,136.46,med_vol,1,1
2023-05-03,237.02999877929688,416.0,4.7,3.89,3.38,-0.51,0.59,18.34,119.2773,135.31,med_vol,2,1
2023-05-04,233.52000427246094,417.0,5.76,3.75,3.37,-0.38,0.61,20.09,119.19,133.76,med_vol,3,1
2023-05-05,232.77999877929688,418.0,5.59,3.92,3.44,-0.48,0.59,17.19,118.7184,134.85,med_vol,4,0
2023-05-08,233.27000427246094,419.0,5.51,4.0,3.52,-0.48,0.6,16.98,118.7415,134.83,med_vol,0,0
2023-05-09,233.3699951171875,420.0,5.56,4.01,3.53,-0.48,0.59,17.71,118.984,135.15,med_vol,1,0
2023-05-10,233.0800018310547,421.0,5.5,3.9,3.43,-0.47,0.59,16.94,118.7561,134.52,med_vol,2,1
2023-05-11,235.7899932861328,422.0,5.81,3.89,3.39,-0.5,0.59,16.93,119.1902,134.46,med_vol,3,0
2023-05-12,233.80999755859375,423.0,5.79,3.98,3.46,-0.52,0.58,17.03,119.5206,135.63,med_vol,4,0
2023-05-15,238.86000061035156,424.0,5.64,3.99,3.5,-0.49,0.59,17.12,119.3288,136.07,med_vol,0,1
2023-05-16,238.82000732421875,425.0,5.58,4.06,3.54,-0.52,0.6,17.99,119.3567,136.62,med_vol,1,0
